ID публикации,Заголовок материала,URL
5c59863f9a794770b6161e31,"Водка, коньяк и виски: какой крепкий алкоголь покупают в регионах России",https://pro.rbc.ru/news/5c59863f9a794770b6161e31
5c59867e9a794770a74218f0,Как использовать ликвидацию должника для экономии на налогах,https://pro.rbc.ru/news/5c59867e9a794770a74218f0
5c59aa4c9a79477de1afc416,Тренер по майнд-фитнесу и агрохакер: за какими специалистами будущее,https://pro.rbc.ru/news/5c59aa4c9a79477de1afc416
5c5a9c4e9a7947336edfa5ee,В Петербурге установлен антирекорд по годовому объему ввода складов,https://pro.rbc.ru/news/5c5a9c4e9a7947336edfa5ee
5c5aa0329a79473517dfe261,Перспективы российского виноделия в ретейле — Retail Week,https://pro.rbc.ru/news/5c5aa0329a79473517dfe261
5c5ac1829a7947429845b6ed,Рынок логистики для интернет-магазинов за два года вырос на 35%,https://pro.rbc.ru/news/5c5ac1829a7947429845b6ed
5c5ad4719a79474a110259b3,АКИТ: Рынок нелегальной онлайн-торговли лекарствами достиг ₽ 70 млрд,https://pro.rbc.ru/news/5c5ad4719a79474a110259b3
5c5aee399a7947545c3b4e07,"Деньги на ветре: как москвичи сделали метеоприложение на $1,2 млн",https://pro.rbc.ru/news/5c5aee399a7947545c3b4e07
5c5aeebf9a794754c9d99739,Почему посетителям больше не милы существующие концепции ТЦ,https://pro.rbc.ru/news/5c5aeebf9a794754c9d99739
5c5af4d49a794757e7722b11,Продажи Inventive Retail Group в 2018 году выросли на 23%,https://pro.rbc.ru/news/5c5af4d49a794757e7722b11
5c5b12b09a7947622ae78507,Комиссия по снижению комиссии: что думают ретейлеры о «квазиналоге»,https://pro.rbc.ru/news/5c5b12b09a7947622ae78507
5c5b14779a7947629fd4c602,Почему онлайн-магазин Feelunique выходит в Россию через «Яндекс»,https://pro.rbc.ru/news/5c5b14779a7947629fd4c602
5c5b2c889a794768ab1c2e25,Какие перспективы у российских спортивных товаров — Retail Week,https://pro.rbc.ru/news/5c5b2c889a794768ab1c2e25
5c5bf88a9a79479c0e58655a,Эксперты: в половине отраслей экономики РФ высок риск банкротств,https://pro.rbc.ru/news/5c5bf88a9a79479c0e58655a
5c5bf8ad9a79479bf67d9e4b,Большинство женщин-директоров не страдает от гендерной дискриминации,https://pro.rbc.ru/news/5c5bf8ad9a79479bf67d9e4b
5c5c14d39a7947a7a9260744,Минимальный ввод и рост аренды: итоги на рынке торговой недвижимости РФ,https://pro.rbc.ru/news/5c5c14d39a7947a7a9260744
5c5c23db9a7947ac9fe79b45,Чем выгодны условия продления налоговой амнистии в России,https://pro.rbc.ru/news/5c5c23db9a7947ac9fe79b45
5c5c43149a7947b96b7df314,Росреестр по Москве: число зарегистрированных в январе ДДУ выросло на 12%,https://pro.rbc.ru/news/5c5c43149a7947b96b7df314
5c5c4c6e9a7947bc89a9d45f,Поучительная история краха гиганта: почему в США банкротится сеть Sears,https://pro.rbc.ru/news/5c5c4c6e9a7947bc89a9d45f
5c5c5d409a7947c1cb264711,Как Кокорич и Хасис планируют с помощью лоббистов заработать в космосе,https://pro.rbc.ru/news/5c5c5d409a7947c1cb264711
5c5cd1809a7947e2be6fb8b8,ИТ-тренды в розничной торговле — Retail Week,https://pro.rbc.ru/news/5c5cd1809a7947e2be6fb8b8
5c5c592a9a7947c1787724a2,Что будет с ценами на хлеб — РОСПиК,https://pro.rbc.ru/news/5c5c592a9a7947c1787724a2
5c5d3bbc9a7947fca61d3026,В 2018 году в Москве открылось семь гостиниц международных операторов,https://pro.rbc.ru/news/5c5d3bbc9a7947fca61d3026
5c5d48419a794701a07a9e53,Два шага до минимума: потребительское доверие падает три квартала подряд,https://pro.rbc.ru/news/5c5d48419a794701a07a9e53
5c5d8e6b9a79471f5b7517f1,Какие детские товары искали на «Яндекс.Маркет» во 2-й половине 2018 года,https://pro.rbc.ru/news/5c5d8e6b9a79471f5b7517f1
5c5d9f1b9a7947269c8dd5e4,Amazon инвестировала $530 млн в беспилотники от бывшего сотрудника Google,https://pro.rbc.ru/news/5c5d9f1b9a7947269c8dd5e4
5c5daaca9a79472970a213b9,Снятие наличных на кассах магазинов: кому это выгодно,https://pro.rbc.ru/news/5c5daaca9a79472970a213b9
5c5dc4159a79473192af3f49,Нисходящие звонки: почему будет падать выручка сотовых операторов,https://pro.rbc.ru/news/5c5dc4159a79473192af3f49
5c4858c79a794777bd69e824,Где определенно не стоит открывать офшор,https://pro.rbc.ru/news/5c4858c79a794777bd69e824
5c4af9ed9a7947bd94fe0cc9,Гнетущее молчание на совещании: как разрешить скрытый конфликт в команде,https://pro.rbc.ru/news/5c4af9ed9a7947bd94fe0cc9
5c4b11389a7947c69c584659,Как избежать «техасской перестрелки» при разделе бизнеса,https://pro.rbc.ru/news/5c4b11389a7947c69c584659
5c503adb9a794784a693903b,Недооцененный экспорт: что имеет смысл продавать за рубеж,https://pro.rbc.ru/news/5c503adb9a794784a693903b
5c51aa3e9a7947f08297bb10,Совместные перевозки: как sharing economy влияет на рынок логистики,https://pro.rbc.ru/news/5c51aa3e9a7947f08297bb10
5c5429889a794727b3d74760,Какие ИТ-решения стоит внедрять оптовикам в 2019 году,https://pro.rbc.ru/news/5c5429889a794727b3d74760
5c542b999a7947288d1dd44b,Как топ-менеджеру добиться от сотрудников выполнения сверхзадач,https://pro.rbc.ru/news/5c542b999a7947288d1dd44b
5c5977289a79476ac46e9889,Сезон убытков: можно ли решить проблему весеннего закрытия дорог,https://pro.rbc.ru/news/5c5977289a79476ac46e9889
5c59831c9a79476f5f430cb7,Как московские власти работают с собственниками промзон,https://pro.rbc.ru/news/5c59831c9a79476f5f430cb7
5c59a8d09a79477dd51e46f0,Настроения 20 тыс. предпринимателей страны: полный отчет НИУ ВШЭ,https://pro.rbc.ru/news/5c59a8d09a79477dd51e46f0
5c5ac8f29a7947453a4deb9f,Сласти по «АндерСону»: зачем сеть семейных кафе выходит в розницу,https://pro.rbc.ru/news/5c5ac8f29a7947453a4deb9f
5c5af0479a79475629178ef7,Подарочные карты: когда и кому ретейлер должен возвращать за них деньги,https://pro.rbc.ru/news/5c5af0479a79475629178ef7
5c5af4779a79475764f36967,Какие льготы помогут заводам замотивировать «синих воротничков»,https://pro.rbc.ru/news/5c5af4779a79475764f36967
5c5be20f9a7947920a90b2b3,У вас 4 секунды. Как покупатели изменят работу маркетологов и продавцов,https://pro.rbc.ru/news/5c5be20f9a7947920a90b2b3
5c60c3de9a79474673bbdf15,Как не дать аренде убить розничные сети,https://pro.rbc.ru/news/5c60c3de9a79474673bbdf15
5c60c9fd9a794747ed04cfe2,Как трансформируется логистика в ретейле: лучшие практики,https://pro.rbc.ru/news/5c60c9fd9a794747ed04cfe2
5c611e0a9a79475a5f43847c,«Яндекс.Маркет» арендовал четыре этажа в коворкинге Workki,https://pro.rbc.ru/news/5c611e0a9a79475a5f43847c
5c6128ca9a79475d776a3fac,"В «Москва-Сити» за год продали апартаментов на рекордные 12,6 млрд руб.",https://pro.rbc.ru/news/5c6128ca9a79475d776a3fac
5c612b449a79475e5ae44d0a,Царь без царя в голове. Классификация неадекватных руководителей,https://pro.rbc.ru/news/5c612b449a79475e5ae44d0a
5c613b419a79476529195de3,Из чего складывается комиссия за оплату картами и почему она высокая,https://pro.rbc.ru/news/5c613b419a79476529195de3
5c61500a9a79476e96d8b5a3,Топливный баланс: почему цены на бензин будут обгонять инфляцию,https://pro.rbc.ru/news/5c61500a9a79476e96d8b5a3
5c61515a9a79476f6ed74e1b,"Видишь, я дарю: как заработать на необычных корпоративных подарках",https://pro.rbc.ru/news/5c61515a9a79476f6ed74e1b
5c6195799a79478b57ba6cf3,Математика российского люкса: точный портрет покупателя предметов роскоши,https://pro.rbc.ru/news/5c6195799a79478b57ba6cf3
5c61a5d59a7947953f607f2f,Особенности оформления заверений об обстоятельствах в сделках M&A,https://pro.rbc.ru/news/5c61a5d59a7947953f607f2f
5c61b2d39a794798b96fab0c,Год под знаком пива: как изменились алкогольные предпочтения россиян,https://pro.rbc.ru/news/5c61b2d39a794798b96fab0c
5c61bffb9a79479d3ee2b65c,Эволюция промо: как участникам рынка выйти из ловушки скидок,https://pro.rbc.ru/news/5c61bffb9a79479d3ee2b65c
5c6276529a7947c964cc4772,Россия поднялась на три позиции в рейтинге глобальной интеграции,https://pro.rbc.ru/news/5c6276529a7947c964cc4772
5c627bba9a7947cb36ac9898,Эксперты: российскому рынку кофеен можно «поправиться» на 870 млрд руб.,https://pro.rbc.ru/news/5c627bba9a7947cb36ac9898
5c6297279a7947d83339d513,Где в Москве дефицит офисных площадей: исследование Knight Frank,https://pro.rbc.ru/news/5c6297279a7947d83339d513
5c629c569a7947da4e9a227c,Бизнес на плаву: как супруги зарабатывают на мебели из старых лодок,https://pro.rbc.ru/news/5c629c569a7947da4e9a227c
5c62a96f9a7947e0a703b9cf,Отвод судьи: как обеспечить беспристрастное рассмотрение дела,https://pro.rbc.ru/news/5c62a96f9a7947e0a703b9cf
5c62b8b59a7947e6792ab53d,Держать ли сотрудника на коротком поводке: правила работы с фрилансерами,https://pro.rbc.ru/news/5c62b8b59a7947e6792ab53d
5c62bbac9a7947e7b47f72ba,Золотые геймеры: почему мировой киберспорт заговорил по-русски,https://pro.rbc.ru/news/5c62bbac9a7947e7b47f72ba
5c62c45c9a7947eaedb915e4,Рынок кейтеринга в России вырос в 2018 году почти на 30%,https://pro.rbc.ru/news/5c62c45c9a7947eaedb915e4
5c62e6769a7947f8b872b1a4,В чем состоят основные правила информационной безопасности в ретейле,https://pro.rbc.ru/news/5c62e6769a7947f8b872b1a4
5c63fbff9a7947481bf4ce1b,Кедры решают все: как вывести косметику на американский рынок,https://pro.rbc.ru/news/5c63fbff9a7947481bf4ce1b
5c6400fa9a79474974a37aab,Россиянам все труднее платить ипотеку и покупать жилье,https://pro.rbc.ru/news/5c6400fa9a79474974a37aab
5c6408169a79474ba3456d28,Мимо цифры: почему ретейл слабо осваивает новые технологии,https://pro.rbc.ru/news/5c6408169a79474ba3456d28
5c64266c9a7947587ddbd539,Уровень лояльности к рекламе в интернете восстанавливается — Deloitte,https://pro.rbc.ru/news/5c64266c9a7947587ddbd539
5c643a319a794760bbe62974,Восемь способов увеличить средний чек,https://pro.rbc.ru/news/5c643a319a794760bbe62974
5c6454df9a794769a732e049,Требования работодателя vs ожидания кандидатов в ТЭКе — 2019,https://pro.rbc.ru/news/5c6454df9a794769a732e049
5c65273f9a79471ada89c583,Банк для поддержки слабых строителей — это «костыли» и двойные стандарты,https://pro.rbc.ru/news/5c65273f9a79471ada89c583
5c654a929a79472b1e0d69d1,Перестройка меню и системы доставки: опыт одной сети от Bloomberg,https://pro.rbc.ru/news/5c654a929a79472b1e0d69d1
5c6579039a794742acb7ebe3,Менеджеры РФ получают дополнительное образование в основном за свой счет,https://pro.rbc.ru/news/5c6579039a794742acb7ebe3
5c65827c9a794747319336f4,Персональный робот: как искусственный интеллект меняет банковские услуги,https://pro.rbc.ru/news/5c65827c9a794747319336f4
5c65845e9a7947486136515a,Спрос на новостройки бизнес-класса в Москве за год вырос почти на 50%,https://pro.rbc.ru/news/5c65845e9a7947486136515a
5c6585789a7947493d396dc7,Как потребителей заставили платить больше: четыре кейса от Bloomberg,https://pro.rbc.ru/news/5c6585789a7947493d396dc7
5c658e479a79474d32847233,"Глава BlaBlaCar — РБК: «Мы оказывали услуги, но ничего не зарабатывали»",https://pro.rbc.ru/news/5c658e479a79474d32847233
5c65950d9a79474f82f780d7,«Алые паруса» сворачиваются: почему владельцы сети выходят из бизнеса,https://pro.rbc.ru/news/5c65950d9a79474f82f780d7
5c666dd69a794787c020c0bf,Золушки молла: где маленьким сервисам найти приют в больших ТЦ,https://pro.rbc.ru/news/5c666dd69a794787c020c0bf
5c668b389a79479514089233,Мировой сектор товаров класса люкс восстановился в 2018 году - Deloitte,https://pro.rbc.ru/news/5c668b389a79479514089233
